model,training_mode,seed,task,family,background,split,group_keys,orientation,n_pairs,win_rate,tie_rate,loss_rate,pair_accuracy,win_rate_tol1e-06,tie_rate_tol1e-06,loss_rate_tol1e-06,pair_accuracy_tol1e-06,win_rate_tol1e-10,tie_rate_tol1e-10,loss_rate_tol1e-10,pair_accuracy_tol1e-10,mean_margin,median_margin,std_margin,flattened_auc,pair_accuracy_ci_lo,pair_accuracy_ci_hi,kappa_gap,chain_r,chain_s
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,362,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,21.877433860458392,22.213694095611572,2.9136150619216763,1.0,1.0,1.0,,3.0,1.0
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,319,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,24.068827369510192,23.56137704849243,3.0247979934103997,1.0,1.0,1.0,,3.0,2.0
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,308,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,21.872894162650812,21.29117751121521,3.7029115740807015,1.0,1.0,1.0,,3.0,4.0
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,316,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,23.84679226332073,23.363697052001953,3.224273771316746,1.0,1.0,1.0,,3.0,5.0
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,312,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,26.153278055863503,25.63354778289795,3.267321835745046,1.0,1.0,1.0,,3.0,6.0
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,319,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,22.288750811430354,21.50013256072998,3.705090357418467,1.0,1.0,1.0,,4.0,1.0
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,297,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.50229581839308,20.397192239761353,2.04059849134822,1.0,1.0,1.0,,4.0,2.0
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,352,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,23.310071357949212,23.638845443725586,2.067127949857534,1.0,1.0,1.0,,4.0,3.0
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,320,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,16.484983780654147,17.019871830940247,2.228130066946633,1.0,1.0,1.0,,4.0,5.0
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,348,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,25.524918933024352,25.385021924972534,2.94873749980138,1.0,1.0,1.0,,4.0,6.0
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,325,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,24.392584502146793,24.258573055267334,2.0114854327196157,1.0,1.0,1.0,,5.0,1.0
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,362,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,21.86703228719985,21.482419967651367,2.3995336707319823,1.0,1.0,1.0,,5.0,2.0
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,305,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,23.206048949820097,22.83811664581299,2.793644587066628,1.0,1.0,1.0,,5.0,3.0
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.896786809993717,21.73029661178589,4.489769983331496,1.0,1.0,1.0,,5.0,4.0
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,23.940906382895804,23.93223285675049,1.8781542958073532,1.0,1.0,1.0,,5.0,6.0
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,322,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,23.53934343483137,24.647355318069458,3.2146722809915356,1.0,1.0,1.0,,6.0,1.0
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,351,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,22.035541408761613,22.163049697875977,1.0705196258074066,1.0,1.0,1.0,,6.0,2.0
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,327,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,24.414976541420007,24.214484214782715,2.0787662231979485,1.0,1.0,1.0,,6.0,3.0
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,299,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.91867608310387,21.169363975524902,2.9127809976807577,1.0,1.0,1.0,,6.0,4.0
RNNTransformer,scratch,9552,ocdet,two_hole,clean,test,chain_r+chain_s,,333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,24.09630539740349,23.81373119354248,2.2644054470824444,1.0,1.0,1.0,,6.0,5.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,orientation,1.0,1030,0.9990291262135922,0.0,0.000970873786407767,0.9990291262135922,0.9990291262135922,0.0,0.000970873786407767,0.9990291262135922,0.9990291262135922,0.0,0.000970873786407767,0.9990291262135922,18.94008167645017,19.528058767318726,4.121073433061655,0.9993467810349703,0.9970873786407767,1.0,,,
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,orientation,2.0,970,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.57109310630056,19.74986469745636,4.626802473475162,0.9999202890849187,1.0,1.0,,,
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,kappa_gap,,613,0.99836867862969,0.0,0.0016313213703099511,0.99836867862969,0.99836867862969,0.0,0.0016313213703099511,0.99836867862969,0.99836867862969,0.0,0.0016313213703099511,0.99836867862969,18.830453204291874,19.294447898864746,4.6743161035475165,0.999733879058677,0.9951060358890701,1.0,1.0,,
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,kappa_gap,,557,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.45510416380272,19.79561710357666,4.346584381647925,0.9999419820853572,1.0,1.0,2.0,,
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,kappa_gap,,432,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.478876853154766,19.776025533676147,4.4181312773565224,0.9986550497256516,1.0,1.0,3.0,,
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,kappa_gap,,251,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.420918787380614,19.623001098632812,3.995057749017433,0.9999841272360757,1.0,1.0,4.0,,
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,kappa_gap,,147,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.205157756399945,19.679076671600342,3.6324656018686436,1.0,1.0,1.0,5.0,,
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,78,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,15.504492476964609,16.013126492500305,3.6897106589069475,1.0,1.0,1.0,,1.0,2.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,73,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.675699776778483,20.377313137054443,3.8394750555486143,1.0,1.0,1.0,,1.0,3.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,59,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.17692791329602,18.341918468475342,3.4507217976529496,1.0,1.0,1.0,,1.0,4.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,64,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.47194405994378,19.161254405975342,3.698873164843804,1.0,1.0,1.0,,1.0,5.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,65,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.525121013017802,20.005049228668213,4.223121153943823,1.0,1.0,1.0,,1.0,6.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,70,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.536119839123316,17.722448706626892,3.5229300654318676,1.0,1.0,1.0,,2.0,1.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,75,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.99955716451009,21.653121948242188,4.2801907413132145,1.0,1.0,1.0,,2.0,3.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,70,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.90606927360807,18.864648580551147,3.969740068941217,0.9989795918367348,1.0,1.0,,2.0,4.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,73,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.40313042189977,19.709170818328857,4.774015747183018,1.0,1.0,1.0,,2.0,5.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,73,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,21.31239978826209,22.263535022735596,4.602544318085463,1.0,1.0,1.0,,2.0,6.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,73,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.552298225360374,20.212796211242676,4.227940351844172,1.0,1.0,1.0,,3.0,1.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,64,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.557912527117878,20.01699686050415,4.830530417467248,1.0,1.0,1.0,,3.0,2.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,67,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.481576529901417,18.989423751831055,4.120358648030978,1.0,1.0,1.0,,3.0,4.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,71,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.597630431114787,19.73450517654419,4.531475731575374,0.995834159888911,1.0,1.0,,3.0,5.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,62,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,21.157529316121533,20.761717915534973,5.425819172991769,1.0,1.0,1.0,,3.0,6.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,67,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.698833443335634,19.623001098632812,4.165672804959828,1.0,1.0,1.0,,4.0,1.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,62,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.117462793184863,19.096450805664062,3.798576273112885,1.0,1.0,1.0,,4.0,2.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,58,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.867404834977513,21.080524682998657,2.6881319575633205,1.0,1.0,1.0,,4.0,3.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,72,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,14.39263342672752,14.444838881492615,2.991922072769727,0.9992283950617284,1.0,1.0,,4.0,5.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,73,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,21.196259703742314,21.08782434463501,4.395177674344193,1.0,1.0,1.0,,4.0,6.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,63,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,21.01888386219267,21.72390604019165,3.373615791682966,1.0,1.0,1.0,,5.0,1.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,57,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.622289572368587,19.428510189056396,4.0642409319977615,1.0,1.0,1.0,,5.0,2.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,67,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.26934934596517,20.865022659301758,4.392495276542691,1.0,1.0,1.0,,5.0,3.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,65,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,16.921936984245594,15.54776668548584,4.7189802338590985,1.0,1.0,1.0,,5.0,4.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,65,0.9846153846153847,0.0,0.015384615384615385,0.9846153846153847,0.9846153846153847,0.0,0.015384615384615385,0.9846153846153847,0.9846153846153847,0.0,0.015384615384615385,0.9846153846153847,19.254140068934515,19.70380735397339,4.631669280027166,0.9985798816568048,0.9538461538461539,1.0,,5.0,6.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,52,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,21.084872633218765,21.632705688476562,3.488157969425819,1.0,1.0,1.0,,6.0,1.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,65,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.899298530358536,19.60569190979004,3.0127478241799404,1.0,1.0,1.0,,6.0,2.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,79,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,21.64761063418811,22.21621084213257,3.296328518997797,1.0,1.0,1.0,,6.0,3.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,56,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.839161374739238,18.833780765533447,3.1114362759281673,1.0,1.0,1.0,,6.0,4.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,val,chain_r+chain_s,,62,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.289767103810465,19.72714591026306,3.788020437766952,1.0,1.0,1.0,,6.0,5.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,orientation,1.0,5051,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.116537032172104,19.583435535430908,3.955219841173853,0.9999840862952389,1.0,1.0,,,
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,orientation,2.0,4949,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.439677583158716,19.722939491271973,4.558123443715856,0.9998987449311731,1.0,1.0,,,
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,kappa_gap,,3321,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.14417020964653,19.611955642700195,4.336990053603159,0.9999442381255088,1.0,1.0,1.0,,
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,kappa_gap,,2689,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.39273676665222,19.74793577194214,4.28514277685466,0.9999731700338044,1.0,1.0,2.0,,
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,kappa_gap,,2008,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.363285766662177,19.711463689804077,4.21424613783007,0.9998998031777273,1.0,1.0,3.0,,
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,kappa_gap,,1313,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.334529798219698,19.69110345840454,4.198788444881582,0.9999373538619314,1.0,1.0,4.0,,
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,kappa_gap,,669,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.091209315799276,19.4885573387146,4.111819825933736,0.99999329700309,1.0,1.0,5.0,,
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,352,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,15.82746402093802,16.227086424827576,3.19995030473552,0.9999838584710744,1.0,1.0,,1.0,2.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,326,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.529447737098472,20.318660974502563,4.036249547562355,1.0,1.0,1.0,,1.0,3.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,323,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.40419182956403,19.08372449874878,3.635078528054552,0.9999233194988929,1.0,1.0,,1.0,4.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.04122000749775,18.361032843589783,3.2238520233578756,0.9999910358922873,1.0,1.0,,1.0,5.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,339,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.83891112148586,20.361987590789795,3.5937662973912694,1.0,1.0,1.0,,1.0,6.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,353,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.098877711606768,17.535317182540894,3.5434673555383633,1.0,1.0,1.0,,2.0,1.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,316,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.698717688033476,21.3445405960083,4.443926569725562,1.0,1.0,1.0,,2.0,3.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,325,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.736590185532204,19.44754934310913,3.587938114206037,1.0,1.0,1.0,,2.0,4.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,297,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.174240618843825,19.332407474517822,4.049665824957121,0.9999546531533063,1.0,1.0,,2.0,5.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,341,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,21.070997348716183,21.668617248535156,3.905459465402933,1.0,1.0,1.0,,2.0,6.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,345,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.100453223827955,19.481221914291382,3.888470009459738,0.9999075824406638,1.0,1.0,,3.0,1.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,346,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.137096481171646,19.786805629730225,4.763559355090619,0.9997661131344182,1.0,1.0,,3.0,2.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,346,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.243441500760227,19.078593134880066,4.368931598506165,0.9999331751812623,1.0,1.0,,3.0,4.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,336,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.575055555218743,20.593345880508423,4.562444485439231,0.9999822845804989,1.0,1.0,,3.0,5.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,375,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,21.575423672835033,22.216363430023193,4.690155181846816,1.0,1.0,1.0,,3.0,6.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,346,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.008707820723167,19.258692979812622,4.4967467718549905,0.9999916468976577,1.0,1.0,,4.0,1.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,303,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.780036518921946,18.543278217315674,3.560229062495919,1.0,1.0,1.0,,4.0,2.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,325,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.41570829162231,21.11008310317993,3.6716947553541672,1.0,1.0,1.0,,4.0,3.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,345,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,14.814996045525524,15.28151798248291,2.667429364012217,1.0,1.0,1.0,,4.0,5.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,352,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.830507702532817,21.02645516395569,4.813362072320968,0.9999919292355373,1.0,1.0,,4.0,6.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,294,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.810395286957018,21.749709725379944,4.295810149572246,0.9998264611967236,1.0,1.0,,5.0,1.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,325,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.56812196447299,19.238125801086426,3.8232987701666286,0.9999810650887574,1.0,1.0,,5.0,2.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,325,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.527325305663624,20.969411849975586,4.0187440466130155,1.0,1.0,1.0,,5.0,3.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,319,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.28378325032777,16.204821825027466,4.918220429918503,0.9986537081986222,1.0,1.0,,5.0,4.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,324,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.794954670225213,20.759361624717712,4.025767531821775,0.9999904740131077,1.0,1.0,,5.0,6.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,295,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.945348807108605,21.085471153259277,3.784845996262736,1.0,1.0,1.0,,6.0,1.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,351,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.78939397488734,19.44775629043579,3.483611810390109,0.999935065462131,1.0,1.0,,6.0,2.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,323,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,21.715719974631497,22.032245635986328,3.457687702002751,1.0,1.0,1.0,,6.0,3.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,365,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.58541277059137,18.560765981674194,3.1511750295037957,0.9999699756051793,1.0,1.0,,6.0,4.0
RNNTransformer,scratch,9552,ocdet,two_hole,heldout,test,chain_r+chain_s,,354,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.749942376536165,20.98047947883606,3.587573285068121,1.0,1.0,1.0,,6.0,5.0
LSTM,scratch,9552,ocnoisy,two_hole,clean,val,orientation,1.0,1052,0.5361216730038023,0.0,0.46387832699619774,0.5361216730038023,0.5361216730038023,0.0,0.46387832699619774,0.5361216730038023,0.5361216730038023,0.0,0.46387832699619774,0.5361216730038023,0.021166796665001278,0.00811813771724701,0.11792570611476333,0.5455487646199887,0.5057034220532319,0.5665399239543726,,,
LSTM,scratch,9552,ocnoisy,two_hole,clean,val,orientation,2.0,948,0.8238396624472574,0.0,0.17616033755274263,0.8238396624472574,0.8238396624472574,0.0,0.17616033755274263,0.8238396624472574,0.8238396624472574,0.0,0.17616033755274263,0.8238396624472574,1.006541309005852,1.4693605601787567,0.8029513064475488,0.8314472840890884,0.8006329113924051,0.8460179324894515,,,
LSTM,scratch,9552,ocnoisy,two_hole,clean,val,kappa_gap,,673,0.7221396731054978,0.0,0.27786032689450224,0.7221396731054978,0.7221396731054978,0.0,0.27786032689450224,0.7221396731054978,0.7221396731054978,0.0,0.27786032689450224,0.7221396731054978,0.5506814895599061,0.12469127774238586,0.7362517016125567,0.7145446637331679,0.687964338781575,0.7533803863298663,1.0,,
